Numéro de projet,Code d'activité,Pourcentage de profit,Dépense à venir,Facturé à date
0000020028,05500,0.00,0.00,45549.47
0000020028,06100,0.00,0.00,6705.39
0000020028,07600,0.00,0.00,5031.31
0000020028,08110,0.00,0.00,1103.58
0000020028,09200,0.00,0.00,3237.01
0000020028,09600,0.00,0.00,1117.19
0000020028,09910,0.00,0.00,1133.07
0000020028,14200,0.00,0.00,49564.54
0000020028,16000,0.00,0.00,7202.17
0000020028,25001,0.00,0.00,15518.74
0000020028,25002,0.00,0.00,1521.51
0000020029,00000,0.00,0.00,2059.89
0000020030,00400,695.82,0.00,8825.82
0000020030,00401,0.00,0.00,1432.68
0000020030,00403,0.00,0.00,1824.10
0000020030,02070,0.00,0.00,7993.49
0000020030,04000,0.00,0.00,3474.48
0000020030,06100,0.00,0.00,914.22
0000020030,06400,0.00,0.00,17985.88
0000020030,07200,0.00,0.00,411.51
0000020030,07920,0.00,0.00,818.68
0000020030,08110,0.00,0.00,5087.95
0000020030,09110,0.00,0.00,754.61
0000020030,09200,0.00,0.00,1695.98
0000020030,09310,0.00,0.00,3729.64
0000020030,09510,0.00,0.00,2909.88
0000020030,09600,0.00,0.00,12769.82
0000020030,09910,0.00,0.00,4885.99
0000020030,10260,0.00,0.00,1079.26
0000020030,10800,0.00,0.00,1004.34
0000020030,15400,0.00,0.00,4560.26
0000020030,15700,0.00,0.00,11498.37
0000020030,15900,0.00,0.00,4782.84
0000020030,16000,0.00,0.00,22021.38
0000020030,25001,0.00,0.00,5674.58
0000020030,25002,0.00,0.00,5860.59
0000020031,00000,0.00,0.00,130143.85
0000020031,02000,2216.80,0.00,0.00
0000020032,00000,0.00,0.00,2307.07
0000020033,00000,0.00,0.00,1812.63
0000020034,00000,0.00,0.00,2502.75
0000020035,00400,992.54,0.00,9760.54
0000020035,02000,0.00,0.00,13908.75
0000020035,16000,0.00,0.00,104844.16
0000020036,00400,348.52,0.00,2948.52
0000020036,00401,0.00,0.00,808.01
0000020036,02070,0.00,0.00,8400.55
0000020036,06100,0.00,0.00,16691.65
0000020036,07310,0.00,0.00,18243.33
0000020036,07620,0.00,0.00,4697.95
0000020037,00400,778.60,0.00,2428.60
0000020037,00401,0.00,0.00,184.75
0000020037,07330,0.00,0.00,13327.92
0000020038,00000,0.00,0.00,2372.50
0000020039,00000,0.00,0.00,166070.64
0000020040,00000,0.00,0.00,1292.00
0000020041,00000,0.00,0.00,25323.94
0000020042,00000,0.00,0.00,86106.51
0000020042,00400,799.63,0.00,0.00
0000020043,00000,0.00,0.00,474.00
0000021001,00000,0.00,0.00,965970.14
0000021002,00400,1304.67,0.00,25439.67
0000021002,00401,0.00,0.00,12024.48
0000021002,02070,0.00,0.00,14796.40
0000021002,02130,0.00,0.00,3954.00
0000021002,02315,0.00,0.00,21088.00
0000021002,03100,0.00,0.00,30577.60
0000021002,03400,0.00,0.00,28315.91
0000021002,04000,0.00,0.00,18030.24
0000021002,06100,0.00,0.00,3255.99
0000021002,07600,0.00,0.00,2423.01
0000021002,07810,0.00,0.00,8676.66
0000021002,08110,0.00,0.00,4415.83
0000021002,09200,0.00,0.00,653.73
0000021002,09600,0.00,0.00,1418.17
0000021002,09910,0.00,0.00,18972.87
0000021002,16000,0.00,0.00,545757.44
0000021002,25001,0.00,0.00,99788.00
0000021002,25002,0.00,0.00,142104.25
0000021002,25003,0.00,0.00,3312.92
0000021002,25004,0.00,0.00,-3370.52
0000021002,25005,0.00,0.00,2526.43
0000021002,25006,0.00,0.00,16102.28
0000021002,25007,0.00,0.00,3140.31
0000021002,25008,0.00,0.00,12659.90
0000021002,25009,0.00,0.00,9448.82
0000021002,25010,0.00,0.00,3308.93
0000021002,25080,0.00,0.00,-1648.90
0000021003,00000,0.00,0.00,12324.63
0000021005,00000,0.00,0.00,3330.30
0000021006,00000,0.00,0.00,42448.11
0000021006,00400,370.44,0.00,0.00
0000021007,00000,0.00,0.00,2963.55
0000021008,00400,0.00,0.00,1171.88
0000021008,02070,2454.12,0.00,6818.12
0000021008,25001,0.00,0.00,3995.00
0000021009,00400,1112.18,0.00,16312.18
0000021009,00401,0.00,0.00,1112.04
0000021009,02220,0.00,0.00,3644.19
0000021009,03000,0.00,0.00,31553.67
0000021009,04000,0.00,0.00,3649.56
0000021009,05500,0.00,0.00,47712.63
0000021009,06100,0.00,0.00,2824.12
0000021009,07000,0.00,0.00,6105.50
0000021009,09651,0.00,0.00,689.12
0000021009,09910,0.00,0.00,7820.79
0000021009,10000,0.00,0.00,3456.35
0000021009,15000,0.00,0.00,2495.66
0000021009,25001,0.00,0.00,1418.23
0000021009,25002,0.00,0.00,5997.89
0000021009,25003,0.00,0.00,-117.00
0000021010,00400,148.88,0.00,1713.88
0000021010,00401,0.00,0.00,547.65
0000021010,02220,0.00,0.00,2108.45
0000021010,02315,0.00,0.00,547.65
0000021010,03000,0.00,0.00,1341.19
0000021010,08000,0.00,0.00,15414.16
0000021010,09200,0.00,0.00,4874.09
0000021010,09300,0.00,0.00,687.30
0000021010,09910,0.00,0.00,1724.00
0000021010,10000,0.00,0.00,977.01
0000021010,15000,0.00,0.00,13198.37
0000021010,16000,0.00,0.00,4928.85
0000021010,25001,0.00,0.00,1631.24
0000021010,25002,0.00,0.00,4663.55
0000021011,00400,994.89,0.00,13384.88
0000021011,00401,0.00,0.00,2646.49
0000021011,02070,0.00,0.00,42603.09
0000021011,06100,0.00,0.00,1900.07
0000021011,07000,0.00,0.00,57232.24
0000021011,07330,0.00,0.00,6472.56
0000021011,08000,0.00,0.00,11805.51
0000021011,09200,0.00,0.00,68592.70
0000021011,09910,0.00,0.00,15572.16
0000021011,10000,0.00,0.00,8628.64
0000021011,12000,0.00,0.00,755.06
0000021011,15000,0.00,0.00,5995.11
0000021011,15401,0.00,0.00,3726.69
0000021011,16000,0.00,0.00,44828.30
0000021011,25001,0.00,0.00,21365.50
0000021011,25002,0.00,0.00,7500.34
0000021011,25003,0.00,0.00,9519.41
0000021011,25004,0.00,0.00,6423.04
0000021011,25005,0.00,0.00,5138.34
0000021012,00000,0.00,0.00,289271.31
0000021013,00000,0.00,0.00,2678364.33
0000021014,00000,0.00,0.00,151616.36
0000021015,00400,212.90,0.00,2472.90
0000021015,00401,0.00,0.00,3075.52
0000021015,02220,0.00,0.00,26087.00
0000021015,03000,0.00,0.00,1098.40
0000021015,04000,0.00,0.00,23268.51
0000021015,06100,0.00,0.00,5640.42
0000021015,06400,0.00,0.00,80939.34
0000021015,07330,0.00,0.00,4449.18
0000021015,08000,0.00,0.00,38925.10
0000021015,09510,0.00,0.00,4645.13
0000021015,09600,0.00,0.00,44571.97
0000021015,09651,0.00,0.00,21440.77
0000021015,09910,0.00,0.00,31743.76
0000021015,10000,0.00,0.00,12936.96
0000021015,15401,0.00,0.00,1098.40
0000021015,16000,0.00,0.00,13672.88
0000021015,16300,0.00,0.00,3844.40
0000021015,16500,0.00,0.00,20943.19
0000021015,25001,0.00,0.00,6050.66
0000021015,25002,0.00,0.00,18058.78
0000021016,00000,0.00,0.00,664.30
0000021017,00400,477.27,0.00,2137.26
0000021017,00401,0.00,0.00,925.05
0000021017,02220,0.00,0.00,3049.98
0000021017,06100,0.00,0.00,3263.79
0000021017,06400,0.00,0.00,6706.62
0000021017,09210,0.00,0.00,9299.36
0000021017,09300,0.00,0.00,1275.12
0000021017,09910,0.00,0.00,2833.60
0000021017,15401,0.00,0.00,32187.12
0000021017,16000,0.00,0.00,14812.00
0000021017,25001,0.00,0.00,2664.47
0000021017,25002,0.00,0.00,451.88
0000021017,25003,0.00,0.00,296.87
0000021018,00400,5345.79,0.00,74825.79
0000021018,00401,0.00,0.00,17312.00
0000021018,00403,0.00,0.00,1623.00
0000021018,02070,0.00,0.00,41851.76
0000021018,02315,0.00,0.00,305037.44
0000021018,03100,0.00,0.00,273515.53
0000021018,03210,0.00,0.00,191779.09
0000021018,04000,0.00,0.00,13525.00
0000021018,05500,0.00,0.00,714293.12
0000021018,06200,0.00,0.00,51820.23
0000021018,07000,0.00,0.00,7589.15
0000021018,07330,0.00,0.00,149152.62
0000021018,07460,0.00,0.00,201866.58
0000021018,07469,0.00,0.00,29984.38
0000021018,08000,0.00,0.00,26761.11
0000021018,08370,0.00,0.00,53002.85
0000021018,09910,0.00,0.00,5707.55
0000021018,11160,0.00,0.00,43821.00
0000021018,15401,0.00,0.00,21531.80
0000021019,00000,0.00,0.00,32902.11
0000021020,00000,0.00,0.00,86715.77
0000021021,00400,1022.44,0.00,13032.44
0000021021,00401,0.00,0.00,3828.69
0000021021,00403,0.00,0.00,542.00
0000021021,02315,0.00,0.00,15166.24
0000021021,03100,0.00,0.00,18452.93
0000021021,03210,0.00,0.00,6233.00
0000021021,05400,0.00,0.00,69918.00
0000021021,06100,0.00,0.00,125023.14
0000021021,07000,0.00,0.00,537.66
0000021021,07330,0.00,0.00,94416.40
0000021021,07460,0.00,0.00,71304.44
0000021021,08000,0.00,0.00,6228.66
0000021021,09910,0.00,0.00,1626.00
0000021021,16000,0.00,0.00,12574.40
0000021021,25001,0.00,0.00,6921.20
0000021021,25002,0.00,0.00,20989.62
0000021022,00400,6905.89,0.00,46945.89
0000021022,00401,0.00,0.00,5389.82
0000021022,03000,0.00,0.00,4218.12
0000021022,05120,0.00,0.00,58467.83
0000021022,06100,0.00,0.00,3317.08
0000021022,07330,0.00,0.00,56091.97
0000021022,13800,0.00,0.00,44501.17
0000021022,15001,0.00,0.00,77332.20
0000021022,15080,0.00,0.00,11658.42
0000021022,15401,0.00,0.00,9256.43
0000021022,16000,0.00,0.00,53781.03
0000021022,25001,0.00,0.00,1156.37
0000021022,25002,0.00,0.00,5941.84
0000021022,25003,0.00,0.00,10509.09
0000021022,25004,0.00,0.00,792.17
0000021022,25005,0.00,0.00,3100.27
0000021023,00000,0.00,0.00,8150.00
0000021024,00000,0.00,0.00,6888.98
0000021025,00000,0.00,0.00,10359.26
0000021026,00400,4628.46,0.00,70798.46
0000021026,00401,0.00,0.00,9437.96
0000021026,02220,0.00,0.00,23429.64
0000021026,06100,0.00,0.00,39394.91
0000021026,07330,0.00,0.00,18719.75
0000021026,09200,0.00,0.00,30913.82
0000021026,13800,0.00,0.00,38509.20
0000021026,15000,0.00,0.00,252208.52
0000021026,15401,0.00,0.00,113923.05
0000021026,16000,0.00,0.00,27453.85
0000021026,25001,0.00,0.00,5951.27
0000021026,25002,0.00,0.00,14927.85
0000021026,25003,0.00,0.00,5684.67
0000021026,25004,0.00,0.00,3483.94
0000021026,25005,0.00,0.00,8182.86
0000021027,00400,1193.86,0.00,14137.86
0000021027,00401,0.00,0.00,2355.72
0000021027,02220,0.00,0.00,11352.78
0000021027,02300,0.00,0.00,16102.34
0000021027,03000,0.00,0.00,19730.14
0000021027,05500,0.00,0.00,47375.85
0000021027,06100,0.00,0.00,6029.26
0000021027,06400,0.00,0.00,15437.99
0000021027,07000,0.00,0.00,10062.35
0000021027,07330,0.00,0.00,8331.62
0000021027,08000,0.00,0.00,27189.38
0000021027,09200,0.00,0.00,27353.84
0000021027,09300,0.00,0.00,9360.81
0000021027,09651,0.00,0.00,8978.54
0000021027,09910,0.00,0.00,3498.19
0000021027,15000,0.00,0.00,13663.85
0000021027,15401,0.00,0.00,7963.50
0000021027,16000,0.00,0.00,23524.56
0000021027,25001,0.00,0.00,652.08
0000021027,25002,0.00,0.00,6873.18
0000021027,25003,0.00,0.00,2123.75
0000021027,25004,0.00,0.00,3916.86
0000021027,25005,0.00,0.00,66003.48
0000021027,25006,0.00,0.00,5136.28
0000021027,25007,0.00,0.00,767.01
0000021027,25008,0.00,0.00,10021.34
0000021028,00400,5967.99,0.00,84097.99
0000021028,00401,0.00,0.00,14923.23
0000021028,02220,0.00,0.00,64199.42
0000021028,02300,0.00,0.00,45698.70
0000021028,02315,0.00,0.00,26850.00
0000021028,03000,0.00,0.00,20448.96
0000021028,04000,0.00,0.00,730.32
0000021028,05500,0.00,0.00,90914.10
0000021028,06100,0.00,0.00,26683.57
0000021028,07000,0.00,0.00,19227.81
0000021028,08000,0.00,0.00,8545.82
0000021028,09200,0.00,0.00,49533.08
0000021028,09600,0.00,0.00,16187.33
0000021028,09910,0.00,0.00,36874.72
0000021028,10000,0.00,0.00,53836.51
0000021028,15000,0.00,0.00,402298.92
0000021028,15401,0.00,0.00,13425.00
0000021028,16000,0.00,0.00,323169.07
0000021028,25001,0.00,0.00,7510.83
0000021028,25002,0.00,0.00,5376.16
0000021028,25003,0.00,0.00,99720.03
0000021028,25004,0.00,0.00,135818.45
0000021028,25005,0.00,0.00,10381.91
0000021028,25006,0.00,0.00,-490.93
0000021028,25007,0.00,0.00,-12100.00
0000021029,00400,0.00,0.00,112863.50
0000021029,00401,2582.68,0.00,23179.68
0000021029,00403,0.00,0.00,3594.88
0000021029,02220,0.00,0.00,58552.73
0000021029,02300,0.00,0.00,7863.80
0000021029,02315,0.00,0.00,31408.02
0000021029,02775,0.00,0.00,5617.00
0000021029,03000,0.00,0.00,86308.58
0000021029,04000,0.00,0.00,9661.24
0000021029,05500,0.00,0.00,40310.96
0000021029,06100,0.00,0.00,113355.55
0000021029,06200,0.00,0.00,50148.58
0000021029,06400,0.00,0.00,50929.34
0000021029,07200,0.00,0.00,13548.20
0000021029,07500,0.00,0.00,10279.11
0000021029,07620,0.00,0.00,5617.00
0000021029,08100,0.00,0.00,62245.35
0000021029,08330,0.00,0.00,5869.77
0000021029,08500,0.00,0.00,21904.05
0000021029,09310,0.00,0.00,5869.77
0000021029,09500,0.00,0.00,38757.30
0000021029,09510,0.00,0.00,3931.90
0000021029,09650,0.00,0.00,34713.06
0000021029,09651,0.00,0.00,43812.60
0000021029,09910,0.00,0.00,17416.07
0000021029,10600,0.00,0.00,39319.00
0000021029,13800,0.00,0.00,17502.57
0000021029,13850,0.00,0.00,22468.00
0000021029,15001,0.00,0.00,57293.40
0000021029,15260,0.00,0.00,8807.46
0000021029,15401,0.00,0.00,89647.32
0000021029,16000,0.00,0.00,22468.00
0000021029,16470,0.00,0.00,19097.80
0000021029,16500,0.00,0.00,47801.79
0000021029,25001,0.00,0.00,111444.83
0000021029,25002,0.00,0.00,18556.07
0000021029,25003,0.00,0.00,17901.87
0000021029,25004,0.00,0.00,7740.93
0000021029,25005,0.00,0.00,13839.29
0000021029,25006,0.00,0.00,19495.16
0000021029,25007,0.00,0.00,12557.99
0000021030,00400,115098.45,0.00,226258.45
0000021030,00401,0.00,0.00,30035.80
0000021030,02300,0.00,0.00,172892.00
0000021030,03000,0.00,0.00,233603.00
0000021030,05500,0.00,0.00,22457.00
0000021030,06100,0.00,0.00,18121.89
0000021030,06400,0.00,0.00,108157.00
0000021030,07000,0.00,0.00,5546.82
0000021030,07330,0.00,0.00,149715.90
0000021030,08000,0.00,0.00,104306.44
0000021030,09200,0.00,0.00,81800.00
0000021030,09600,0.00,0.00,27197.95
0000021030,09651,0.00,0.00,135101.28
0000021030,09910,0.00,0.00,11420.00
0000021030,10000,0.00,0.00,2865.00
0000021030,10901,0.00,0.00,31501.08
0000021030,15000,0.00,0.00,113500.00
0000021030,15401,0.00,0.00,59444.00
0000021030,16000,0.00,0.00,76470.00
0000021030,25001,0.00,0.00,4776.45
0000021030,25002,0.00,0.00,4311.13
0000021030,25003,0.00,0.00,8138.75
0000021030,25004,0.00,0.00,19380.69
0000021032,00400,837.26,0.00,11647.26
0000021032,00401,0.00,0.00,4758.98
0000021032,02070,0.00,0.00,5230.24
0000021032,06200,0.00,0.00,16948.13
0000021032,07330,0.00,0.00,22322.88
0000021032,09910,0.00,0.00,2516.99
0000021032,13800,0.00,0.00,32222.59
0000021032,15000,0.00,0.00,66213.76
0000021032,15080,0.00,0.00,23703.23
0000021032,15401,0.00,0.00,6524.32
0000021032,16000,0.00,0.00,17685.76
0000021032,25001,0.00,0.00,1243.63
0000021032,25002,0.00,0.00,3923.14
0000021032,25003,0.00,0.00,5073.66
0000021033,00000,0.00,0.00,1006.80
0000021034,00000,0.00,1000.00,0.00
0000021034,05500,175.54,0.00,1755.38
0000021034,05510,1831.00,0.00,18309.98
0000021034,07460,2055.69,0.00,20556.87
0000021034,08000,1076.18,0.00,10761.84
0000021034,08500,515.21,0.00,5158.12
0000021034,25001,0.00,0.00,7000.00
0000021034,25002,0.00,0.00,2412.65
0000021035,00000,0.00,0.00,292986.77
0000021038,00000,0.00,0.00,7613.00
0000021039,00000,0.00,0.00,3887682.66
0000021040,00000,0.00,0.00,6970.00
0000021041,00400,0.00,0.00,54282.80
0000021041,00401,1115.12,0.00,8725.12
0000021041,02070,0.00,0.00,285942.80
0000021041,03300,0.00,0.00,20486.75
0000021041,05500,0.00,0.00,4244.24
0000021041,06100,0.00,0.00,27135.53
0000021041,08000,0.00,0.00,4836.83
0000021041,09900,0.00,0.00,9413.98
0000021041,15000,0.00,0.00,22491.04
0000021041,15401,0.00,0.00,100208.68
0000021041,15905,0.00,0.00,65036.40
0000021041,16000,0.00,0.00,28479.88
0000021041,25001,0.00,0.00,-63481.64
0000021041,25002,0.00,0.00,10342.49
0000021041,25003,0.00,0.00,-2431.00
0000021041,25004,0.00,0.00,335.76
0000021042,00000,0.00,0.00,3441.89
0000022001,00000,0.00,0.00,725880.39
0000022004,00000,0.00,0.00,7286.44
0000022005,00400,30111.16,0.00,717877.16
0000022005,00401,0.00,0.00,240084.20
0000022005,02070,0.00,0.00,58216.14
0000022005,02300,0.00,0.00,223658.48
0000022005,02500,0.00,0.00,53521.29
0000022005,02800,0.00,0.00,230814.74
0000022005,03000,0.00,0.00,457064.38
0000022005,03400,0.00,0.00,336464.25
0000022005,04000,0.00,0.00,912887.50
0000022005,05120,0.00,0.00,415569.34
0000022005,05500,0.00,0.00,183979.70
0000022005,06100,0.00,0.00,571253.95
0000022005,06110,0.00,0.00,216171.76
0000022005,06200,0.00,0.00,29295.83
0000022005,06400,0.00,0.00,640191.83
0000022005,07210,0.00,0.00,41088.39
0000022005,07460,0.00,0.00,453284.56
0000022005,07500,0.00,0.00,131664.46
0000022005,07570,0.00,0.00,41293.81
0000022005,07600,0.00,0.00,9264.50
0000022005,08000,0.00,0.00,326139.75
0000022005,08500,0.00,0.00,278424.74
0000022005,08800,0.00,0.00,36583.31
0000022005,08900,0.00,0.00,62214.07
0000022005,09200,0.00,0.00,909809.77
0000022005,09600,0.00,0.00,389150.90
0000022005,09910,0.00,0.00,104225.67
0000022005,10000,0.00,0.00,126106.70
0000022005,14240,0.00,0.00,220696.55
0000022005,15080,0.00,0.00,42775.30
0000022005,15100,0.00,0.00,473919.03
0000022005,15260,0.00,0.00,57381.50
0000022005,15300,0.00,0.00,176943.68
0000022005,15460,0.00,0.00,172405.33
0000022005,15700,0.00,0.00,93897.00
0000022005,15750,0.00,0.00,31299.00
0000022005,15800,0.00,0.00,368806.55
0000022005,15900,0.00,0.00,85550.60
0000022005,15950,0.00,0.00,8868.05
0000022005,16000,0.00,0.00,258159.37
0000022005,16150,0.00,0.00,90219.37
0000022005,16310,0.00,0.00,242567.25
0000022005,16500,0.00,0.00,160068.30
0000022005,16530,0.00,0.00,97548.55
0000022005,16700,0.00,0.00,52477.99
0000022005,25001,0.00,0.00,37712.73
0000022005,25002,0.00,0.00,7977.92
0000022005,25003,0.00,0.00,16360.07
0000022005,25004,0.00,0.00,-16329.94
0000022005,25005,0.00,0.00,12587.88
0000022005,25006,0.00,0.00,45884.90
0000022005,25007,0.00,0.00,9980.68
0000022005,25008,0.00,0.00,24648.51
0000022005,25009,0.00,0.00,21831.50
0000022005,25010,0.00,0.00,7983.96
0000022005,25011,0.00,0.00,68353.57
0000022005,25012,0.00,0.00,72116.64
0000022005,25013,0.00,0.00,29040.29
0000022005,25014,0.00,0.00,34389.09
0000022005,25015,0.00,0.00,31158.83
0000022005,25016,0.00,0.00,11920.80
0000022005,99999,0.00,0.00,-179100.00
0000022006,00000,0.00,0.00,51655.81
0000022007,00000,0.00,0.00,1097.50
0000022008,00000,0.00,0.00,9441.14
0000022009,00400,0.00,0.00,57772.80
0000022009,00401,0.00,0.00,4344.00
0000022009,09200,0.00,0.00,16963.20
0000022009,09300,0.00,0.00,21750.00
0000022009,09900,0.00,0.00,37726.80
0000022010,00400,0.00,0.00,51269.14
0000022010,00401,878.45,0.00,7988.45
0000022010,02070,0.00,0.00,7858.20
0000022010,02130,0.00,0.00,12853.77
0000022010,03100,0.00,0.00,3365.55
0000022010,06100,0.00,0.00,3758.46
0000022010,07530,0.00,0.00,3367.80
0000022010,09200,0.00,0.00,18671.08
0000022010,09910,0.00,0.00,7625.82
0000022010,15001,0.00,0.00,111923.22
0000022010,15080,0.00,0.00,26381.10
0000022010,15401,0.00,0.00,104949.63
0000022010,15900,0.00,0.00,50853.78
0000022010,16000,0.00,0.00,66289.53
0000022010,25001,0.00,0.00,33913.54
0000022010,25002,0.00,0.00,13184.44
0000022011,00000,0.00,0.00,71994.71
0000022012,00000,0.00,0.00,420939.96
0000022013,00000,0.00,0.00,65895.44
0000022014,00000,0.00,0.00,57350.95
0000022015,00000,0.00,0.00,3383.66
0000022016,00000,0.00,0.00,1066.66
0000022017,00000,0.00,0.00,310.00
0000022018,00000,0.00,0.00,1017023.80
0000022020,00400,0.00,0.00,23397.51
0000022020,00401,917.53,0.00,6041.53
0000022020,14200,0.00,0.00,230242.36
0000022020,15001,0.00,0.00,17825.55
0000022020,15401,0.00,0.00,9266.93
0000022020,16000,0.00,0.00,13646.58
0000022020,25001,0.00,0.00,-4812.21
0000022020,25002,0.00,0.00,1853.28
0000022022,00000,0.00,0.00,118992.63
0000022023,00000,0.00,0.00,2312.50
0000022024,00400,0.00,0.00,111432.16
0000022024,00401,1384.70,0.00,17845.04
0000022024,02110,0.00,0.00,246344.11
0000022024,03000,0.00,0.00,24339.86
0000022024,06100,0.00,0.00,34004.19
0000022024,07500,0.00,0.00,102560.85
0000022024,09200,0.00,0.00,26932.80
0000022024,09300,0.00,0.00,55849.54
0000022024,09900,0.00,0.00,11443.40
0000022024,15000,0.00,0.00,8269.99
0000022024,15401,0.00,0.00,291772.05
0000022024,16000,0.00,0.00,1899.28
0000022024,25001,0.00,0.00,41899.08
0000022026,00000,0.00,0.00,30523.68
0000022027,00000,0.00,0.00,52590.70
0000022029,00000,0.00,0.00,88898.00
0000022030,00000,0.00,0.00,67025.67
0000022031,00000,0.00,0.00,526690.79
0000022032,00400,2749.44,0.00,6931.89
0000022032,02070,0.00,0.00,43592.70
0000022032,06100,0.00,0.00,24034.94
0000022033,00000,0.00,0.00,848.90
0000022034,00000,0.00,0.00,3092.28
0000022035,00000,0.00,0.00,359032.29
0000022036,00000,0.00,0.00,3271.50
0000022038,00400,57.73,0.00,450.73
0000022038,05500,0.00,0.00,11763.69
0000022038,07500,0.00,0.00,2552.14
0000022038,09900,0.00,0.00,2090.30
0000022040,00000,0.00,0.00,3283.30
0000023001,00000,0.00,0.00,848711.70
0000023002,00000,0.00,0.00,65459.11
0000023003,00000,0.00,0.00,77141.12
0000023004,00000,0.00,0.00,210028.41
0000023006,00000,0.00,0.00,3865.25
0000023007,00400,0.00,0.00,58423.36
0000023007,00401,437.20,0.00,8733.20
0000023007,02220,0.00,0.00,75817.22
0000023007,02315,0.00,0.00,157042.46
0000023007,02480,0.00,0.00,7933.51
0000023007,02620,0.00,0.00,30977.95
0000023007,02740,0.00,0.00,81802.79
0000023007,02775,0.00,0.00,97641.45
0000023007,02820,0.00,0.00,2887.78
0000023007,02900,0.00,0.00,24888.68
0000023007,03920,0.00,0.00,1155.11
0000023007,03930,0.00,0.00,7350.70
0000023007,04000,0.00,0.00,16801.60
0000023007,05500,0.00,0.00,9030.86
0000023007,07120,0.00,0.00,47779.55
0000023007,07469,0.00,0.00,30284.88
0000023007,15401,0.00,0.00,45719.25
0000023007,15900,0.00,0.00,15520.48
0000023007,25001,0.00,0.00,59640.29
0000023007,25002,0.00,0.00,17659.00
0000023007,25003,0.00,0.00,13095.15
0000023007,25004,0.00,0.00,5105.72
0000023008,00000,0.00,0.00,325970.95
0000023009,00400,0.00,0.00,18377.05
0000023009,02070,1577.44,0.00,14121.44
0000023009,06400,0.00,0.00,32274.84
0000023009,09200,0.00,0.00,6529.06
0000023009,09650,0.00,0.00,15889.26
0000023009,09910,0.00,0.00,2413.50
0000023009,15401,0.00,0.00,10075.02
0000023009,16000,0.00,0.00,13789.83
0000023009,25001,0.00,0.00,6900.00
0000023009,25002,0.00,0.00,15677.38
0000023009,25003,0.00,0.00,2086.76
0000023009,25004,0.00,0.00,1725.00
0000023009,25006,0.00,0.00,599.63
0000023010,00400,0.00,0.00,48739.20
0000023010,00401,0.00,0.00,6416.34
0000023010,02070,706.08,0.00,10829.61
0000023010,03000,0.00,0.00,37290.65
0000023010,04000,0.00,0.00,14745.30
0000023010,05500,0.00,0.00,3320.90
0000023010,06100,0.00,0.00,5626.72
