Numéro du projet,Numéro du compte de G/L,Date de la transaction,Numéro séquentiel de la transaction,Montant réparti,Code d'activité,No identification unique,Transaction de facturation (T/F)
0000023020,34300,2024/09/14,E021813,230.00,06101,,FALSE
0000023020,34300,2024/09/14,E021817,230.00,06101,,FALSE
0000023020,34300,2024/09/14,E021821,230.00,06101,,FALSE
0000023020,34300,2024/09/14,E021824,230.00,06101,,FALSE
0000023020,34300,2024/09/14,E021826,187.51,06101,,FALSE
0000023020,34300,2024/09/14,E021828,230.00,06101,,FALSE
0000023020,34300,2024/09/21,E021835,230.00,06101,,FALSE
0000023020,34300,2024/09/21,E021839,230.00,06101,,FALSE
0000023020,34300,2024/09/21,E021843,230.00,06101,,FALSE
0000023020,34300,2024/09/21,E021847,230.00,06101,,FALSE
0000023020,34300,2024/09/21,E021849,187.51,06101,,FALSE
0000023020,34300,2024/09/21,E021851,230.00,06101,,FALSE
0000023020,34300,2024/09/28,E021869,230.00,06101,,FALSE
0000023020,34300,2024/09/28,E021873,230.00,06101,,FALSE
0000023020,34300,2024/09/28,E021879,230.00,06101,,FALSE
0000023020,34300,2024/09/28,E021882,230.00,06101,,FALSE
0000023020,34300,2024/09/28,E021884,187.51,06101,,FALSE
0000023020,34300,2024/09/28,E021886,230.00,06101,,FALSE
0000023020,34300,2024/10/05,E021896,230.00,06101,,FALSE
0000023020,34300,2024/10/05,E021900,230.00,06101,,FALSE
0000023020,34300,2024/10/05,E021908,230.00,06101,,FALSE
0000023020,34300,2024/10/05,E021910,187.51,00000,,FALSE
0000023020,34300,2024/10/05,E021912,230.00,06101,,FALSE
0000023020,34300,2024/10/12,E021921,97.75,06101,,FALSE
0000023020,34300,2024/10/12,E021925,230.00,06101,,FALSE
0000023020,34300,2024/10/12,E021933,230.00,06101,,FALSE
0000023020,34300,2024/10/12,E021936,50.31,06101,,FALSE
0000023020,34300,2024/10/12,E021938,187.51,06101,,FALSE
0000023020,34300,2024/10/19,E021945,184.00,06101,,FALSE
0000023020,34300,2024/10/19,E021949,184.00,06101,,FALSE
0000023020,34300,2024/10/19,E021955,48.87,06101,,FALSE
0000023020,34300,2024/10/19,E021957,1.22,06101,,FALSE
0000023020,34300,2024/10/19,E021958,184.00,06101,,FALSE
0000023020,34300,2024/10/19,E021960,150.01,06101,,FALSE
0000023020,34300,2024/10/26,E021972,230.00,06101,,FALSE
0000023020,34300,2024/10/26,E021981,230.00,06101,,FALSE
0000023020,34300,2024/10/26,E021983,187.51,06101,,FALSE
0000023020,34300,2024/10/26,E021989,230.00,06101,,FALSE
0000023020,34300,2024/11/02,E022000,230.00,06101,,FALSE
0000023020,34300,2024/11/02,E022004,230.00,06101,,FALSE
0000023020,34300,2024/11/02,E022010,230.00,06101,,FALSE
0000023020,34300,2024/11/02,E022014,230.00,06101,,FALSE
0000023020,34300,2024/11/02,E022016,187.51,06101,,FALSE
0000023020,34300,2024/11/09,E022028,230.00,06101,,FALSE
0000023020,34300,2024/11/09,E022032,230.00,06101,,FALSE
0000023020,34300,2024/11/09,E022038,230.00,06101,,FALSE
0000023020,34300,2024/11/09,E022041,230.00,06101,,FALSE
0000023020,34300,2024/11/09,E022043,187.51,06101,,FALSE
0000023020,34300,2024/11/16,E022059,184.00,06101,,FALSE
0000023020,34300,2024/11/16,E022063,184.00,06101,,FALSE
0000023020,34300,2024/11/16,E022069,184.00,06101,,FALSE
0000023020,34300,2024/11/16,E022072,184.00,06101,,FALSE
0000023020,34300,2024/11/16,E022074,150.01,06101,,FALSE
0000023020,34300,2024/11/23,E022088,230.00,06101,,FALSE
0000023020,34300,2024/11/23,E022092,230.00,06101,,FALSE
0000023020,34300,2024/11/23,E022098,230.00,06101,,FALSE
0000023020,34300,2024/11/23,E022101,207.00,06101,,FALSE
0000023020,34300,2024/11/23,E022102,187.51,06101,,FALSE
0000023020,34300,2024/11/30,E022154,230.00,06101,,FALSE
0000023020,34300,2024/11/30,E022158,230.00,06101,,FALSE
0000023020,34300,2024/11/30,E022164,230.00,06101,,FALSE
0000023020,34300,2024/11/30,E022167,230.00,06101,,FALSE
0000023020,34300,2024/11/30,E022168,187.51,06101,,FALSE
0000023020,34300,2024/12/07,E022183,230.00,06101,,FALSE
0000023020,34300,2024/12/07,E022187,230.00,06101,,FALSE
0000023020,34300,2024/12/07,E022193,230.00,06101,,FALSE
0000023020,34300,2024/12/07,E022196,230.00,06101,,FALSE
0000023020,34300,2024/12/07,E022197,187.51,06101,,FALSE
0000023020,34300,2024/12/14,E022211,230.00,06101,,FALSE
0000023020,34300,2024/12/14,E022215,230.00,06101,,FALSE
0000023020,34300,2024/12/14,E022221,230.00,06101,,FALSE
0000023020,34300,2024/12/14,E022224,230.00,06101,,FALSE
0000023020,34300,2024/12/14,E022225,187.51,06101,,FALSE
0000023020,34300,2024/12/21,E022240,230.00,06101,,FALSE
0000023020,34300,2024/12/21,E022244,230.00,06101,,FALSE
0000023020,34300,2024/12/21,E022250,230.00,06101,,FALSE
0000023020,34300,2024/12/21,E022254,230.00,06101,,FALSE
0000023020,34300,2024/12/21,E022255,187.51,06101,,FALSE
0000023020,34300,2025/01/11,E022300,1107.51,00000,,FALSE
0000023020,34300,2025/01/18,E022303,1107.51,00000,,FALSE
0000023020,34300,2025/01/25,E022306,17896.42,00000,,FALSE
0000023020,34300,2025/01/25,E022307,-16678.74,00000,,FALSE
0000023020,34300,2025/02/01,E022310,736.00,00000,,FALSE
0000023020,34300,2025/02/15,E022329,782.00,00000,,FALSE
0000023020,34300,2025/02/22,E022340,670.92,00000,,FALSE
0000023020,34300,2025/03/01,E022354,920.00,00000,,FALSE
0000023020,34300,2025/03/08,E022357,920.00,00000,,FALSE
0000023020,34300,2025/03/15,E022360,1822.71,00000,,FALSE
0000023020,34300,2025/03/22,E022364,920.00,00000,,FALSE
0000023020,34300,2025/03/29,E022396,879.35,00000,,FALSE
0000023020,34300,2025/04/19,E022413,405.37,00000,,FALSE
0000023020,34300,2025/04/05,E022428,1099.70,00000,,FALSE
0000023020,34300,2025/04/12,E022431,720.04,00000,,FALSE
0000023020,34300,2025/02/08,E022443,698.63,00000,,FALSE
0000023020,34300,2025/05/03,E022451,468.86,00000,,FALSE
0000023020,34300,2025/05/10,E022455,382.61,00000,,FALSE
0000023020,34300,2025/05/17,E022459,173.88,00000,,FALSE
0000023020,34300,2025/05/24,E022464,212.70,00000,,FALSE
0000023020,34300,2025/06/07,E022473,135.08,00000,,FALSE
0000023020,34300,2025/06/14,E022488,124.20,00000,,FALSE
0000023020,34300,2025/06/21,E022496,175.43,00000,,FALSE
0000023020,34300,2025/07/12,E022526,124.19,00000,,FALSE
0000023020,34300,2025/08/09,E022536,15.53,00000,,FALSE
0000023020,34300,2025/08/23,E022552,18.63,00000,,FALSE
0000023020,34300,2025/09/13,E022563,40.37,00000,,FALSE
0000023020,34300,2025/09/20,E022569,49.68,00000,,FALSE
0000023020,34300,2025/10/04,E022579,124.20,00000,,FALSE
0000023020,34300,2025/11/08,E022602,12.42,00000,,FALSE
0000023020,34300,2025/11/29,E022617,260.82,00000,,FALSE
0000023020,34400,2023/09/09,E020275,2.60,06101,,FALSE
0000023020,34400,2023/10/07,E020386,5.21,06101,,FALSE
0000023020,34400,2023/10/14,E020413,19.10,06101,,FALSE
0000023020,34400,2023/10/21,E020449,34.73,06101,,FALSE
0000023020,34400,2023/10/28,E020479,34.73,06101,,FALSE
0000023020,34400,2023/11/04,E020509,34.73,06101,,FALSE
0000023020,34400,2023/11/04,E020519,7.58,06101,,FALSE
0000023020,34400,2023/11/04,E020527,4.94,06101,,FALSE
0000023020,34400,2023/11/11,E020539,27.79,06101,,FALSE
0000023020,34400,2023/11/18,E020568,34.73,06101,,FALSE
0000023020,34400,2023/11/18,E020586,17.49,06101,,FALSE
0000023020,34400,2023/11/25,E020600,34.73,06101,,FALSE
0000023020,34400,2023/11/25,E020618,29.49,06101,,FALSE
0000023020,34400,2023/11/25,E020619,32.94,06101,,FALSE
0000023020,34400,2023/12/02,E020634,34.73,06101,,FALSE
0000023020,34400,2023/12/02,E020645,32.94,06101,,FALSE
0000023020,34400,2023/12/02,E020652,32.94,06101,,FALSE
0000023020,34400,2023/12/09,E020668,34.31,06101,,FALSE
0000023020,34400,2023/12/09,E020677,32.73,06101,,FALSE
0000023020,34400,2023/12/09,E020684,32.94,06101,,FALSE
0000023020,34400,2023/12/16,E020699,44.62,06101,,FALSE
0000023020,34400,2023/12/16,E020709,32.53,06101,,FALSE
0000023020,34400,2023/12/16,E020716,32.94,06101,,FALSE
0000023020,34400,2023/12/23,E020732,34.73,06101,,FALSE
0000023020,34400,2023/12/23,E020744,30.88,06101,,FALSE
0000023020,34400,2023/12/23,E020751,29.04,06101,,FALSE
0000023020,34400,2024/01/13,E020774,33.00,06101,,FALSE
0000023020,34400,2024/01/20,E020806,0.65,06101,,FALSE
0000023020,34400,2024/02/10,E020912,32.94,06101,,FALSE
0000023020,34400,2024/02/17,E020926,34.73,06101,,FALSE
0000023020,34400,2024/02/17,E020941,23.58,06101,,FALSE
0000023020,34400,2024/02/17,E020942,32.94,06101,,FALSE
0000023020,34400,2024/02/17,E020945,25.18,06101,,FALSE
0000023020,34400,2024/02/24,E020966,34.73,06101,,FALSE
0000023020,34400,2024/02/24,E020983,30.71,06101,,FALSE
0000023020,34400,2024/02/24,E020984,32.94,06101,,FALSE
0000023020,34400,2024/02/24,E020986,34.73,06101,,FALSE
0000023020,34400,2024/02/24,E020987,1.90,06101,,FALSE
0000023020,34400,2024/03/02,E021001,34.73,06101,,FALSE
0000023020,34400,2024/03/02,E021017,21.76,06101,,FALSE
0000023020,34400,2024/03/02,E021018,32.94,06101,,FALSE
0000023020,34400,2024/03/02,E021019,34.73,06101,,FALSE
0000023020,34400,2024/03/02,E021020,27.11,06101,,FALSE
0000023020,34400,2024/03/09,E021034,34.73,06101,,FALSE
0000023020,34400,2024/03/09,E021050,21.36,06101,,FALSE
0000023020,34400,2024/03/09,E021051,32.94,06101,,FALSE
0000023020,34400,2024/03/09,E021052,23.67,06101,,FALSE
0000023020,34400,2024/03/09,E021053,20.47,06101,,FALSE
0000023020,34400,2024/03/16,E021067,34.73,06101,,FALSE
0000023020,34400,2024/03/16,E021081,29.89,06101,,FALSE
0000023020,34400,2024/03/16,E021082,32.94,06101,,FALSE
0000023020,34400,2024/03/16,E021083,20.57,06101,,FALSE
0000023020,34400,2024/03/16,E021084,17.44,06101,,FALSE
0000023020,34400,2024/03/23,E021100,34.73,06101,,FALSE
0000023020,34400,2024/03/23,E021115,24.20,06101,,FALSE
0000023020,34400,2024/03/23,E021116,32.94,06101,,FALSE
0000023020,34400,2024/03/23,E021117,28.85,06101,,FALSE
0000023020,34400,2024/03/23,E021118,34.73,06101,,FALSE
0000023020,34400,2024/03/30,E021132,27.79,06101,,FALSE
0000023020,34400,2024/03/30,E021147,22.98,06101,,FALSE
0000023020,34400,2024/03/30,E021148,26.35,06101,,FALSE
0000023020,34400,2024/03/30,E021149,23.09,06101,,FALSE
0000023020,34400,2024/03/30,E021150,27.79,06101,,FALSE
0000023020,34400,2024/04/06,E021169,26.05,06101,,FALSE
0000023020,34400,2024/04/06,E021184,8.55,06101,,FALSE
0000023020,34400,2024/04/06,E021185,26.35,06101,,FALSE
0000023020,34400,2024/04/06,E021186,23.09,06101,,FALSE
0000023020,34400,2024/04/06,E021187,27.79,06101,,FALSE
0000023020,34400,2024/04/13,E021202,34.73,06101,,FALSE
0000023020,34400,2024/04/13,E021215,28.85,06101,,FALSE
0000023020,34400,2024/04/13,E021216,34.73,06101,,FALSE
0000023020,34400,2024/04/13,E021218,14.43,06101,,FALSE
0000023020,34400,2024/04/20,E021233,33.86,06101,,FALSE
0000023020,34400,2024/04/20,E021249,32.94,06101,,FALSE
0000023020,34400,2024/04/20,E021250,27.96,06101,,FALSE
0000023020,34400,2024/04/20,E021251,34.73,06101,,FALSE
0000023020,34400,2024/04/27,E021266,34.73,06101,,FALSE
0000023020,34400,2024/04/27,E021280,32.94,06101,,FALSE
0000023020,34400,2024/04/27,E021282,14.99,06101,,FALSE
0000023020,34400,2024/04/27,E021284,28.85,06101,,FALSE
0000023020,34400,2024/04/27,E021285,34.73,06101,,FALSE
0000023020,34400,2024/04/27,E021286,28.85,06101,,FALSE
0000023020,34400,2024/05/04,E021296,35.25,06101,,FALSE
0000023020,34400,2024/05/04,E021300,35.25,06101,,FALSE
0000023020,34400,2024/05/04,E021313,33.48,06101,,FALSE
0000023020,34400,2024/05/04,E021314,29.26,06101,,FALSE
0000023020,34400,2024/05/04,E021315,35.25,06101,,FALSE
0000023020,34400,2024/05/04,E021317,28.72,06101,,FALSE
0000023020,34400,2024/05/04,E021318,35.25,06101,,FALSE
0000023020,34400,2024/05/11,E021327,35.25,06101,,FALSE
0000023020,34400,2024/05/11,E021331,35.25,06101,,FALSE
0000023020,34400,2024/05/11,E021344,33.48,06101,,FALSE
0000023020,34400,2024/05/11,E021345,26.52,06101,,FALSE
0000023020,34400,2024/05/11,E021346,26.67,06101,,FALSE
0000023020,34400,2024/05/11,E021348,35.25,06101,,FALSE
0000023020,34400,2024/05/18,E021360,35.25,06101,,FALSE
0000023020,34400,2024/05/18,E021364,35.25,06101,,FALSE
0000023020,34400,2024/05/18,E021378,33.48,06101,,FALSE
0000023020,34400,2024/05/18,E021379,26.70,06101,,FALSE
0000023020,34400,2024/05/18,E021380,18.95,06101,,FALSE
0000023020,34400,2024/05/18,E021382,23.78,06101,,FALSE
0000023020,34400,2024/05/18,E021383,35.25,06101,,FALSE
0000023020,34400,2024/05/25,E021393,28.21,06101,,FALSE
0000023020,34400,2024/05/25,E021397,28.21,06101,,FALSE
0000023020,34400,2024/05/25,E021409,26.78,06101,,FALSE
0000023020,34400,2024/05/25,E021410,19.02,06101,,FALSE
0000023020,34400,2024/05/25,E021412,21.76,06101,,FALSE
0000023020,34400,2024/05/25,E021413,28.21,06101,,FALSE
0000023020,34400,2024/06/01,E021420,35.25,06101,,FALSE
0000023020,34400,2024/06/01,E021424,35.25,06101,,FALSE
0000023020,34400,2024/06/01,E021438,33.48,06101,,FALSE
0000023020,34400,2024/06/01,E021439,29.26,06101,,FALSE
0000023020,34400,2024/06/01,E021441,24.13,06101,,FALSE
0000023020,34400,2024/06/01,E021442,35.25,06101,,FALSE
0000023020,34400,2024/06/08,E021451,35.25,06101,,FALSE
0000023020,34400,2024/06/08,E021454,35.25,06101,,FALSE
0000023020,34400,2024/06/08,E021466,33.48,06101,,FALSE
0000023020,34400,2024/06/08,E021467,25.97,06101,,FALSE
0000023020,34400,2024/06/08,E021469,21.59,06101,,FALSE
0000023020,34400,2024/06/08,E021470,35.25,06101,,FALSE
0000023020,34400,2024/06/15,E021479,35.25,06101,,FALSE
0000023020,34400,2024/06/15,E021482,35.25,06101,,FALSE
0000023020,34400,2024/06/15,E021487,35.25,06101,,FALSE
0000023020,34400,2024/06/15,E021489,29.26,06101,,FALSE
0000023020,34400,2024/06/15,E021492,33.48,06101,,FALSE
0000023020,34400,2024/06/15,E021494,35.25,06101,,FALSE
0000023020,34400,2024/06/22,E021526,35.25,06101,,FALSE
0000023020,34400,2024/06/22,E021529,35.25,06101,,FALSE
0000023020,34400,2024/06/22,E021533,35.25,06101,,FALSE
0000023020,34400,2024/06/22,E021534,33.01,06101,,FALSE
0000023020,34400,2024/06/22,E021535,35.25,06101,,FALSE
0000023020,34400,2024/06/22,E021537,33.48,06101,,FALSE
0000023020,34400,2024/06/22,E021539,35.25,06101,,FALSE
0000023020,34400,2024/06/29,E021548,28.21,06101,,FALSE
0000023020,34400,2024/06/29,E021552,28.21,06101,,FALSE
0000023020,34400,2024/06/29,E021558,28.21,06101,,FALSE
0000023020,34400,2024/06/29,E021562,26.41,06101,,FALSE
0000023020,34400,2024/06/29,E021565,26.78,06101,,FALSE
0000023020,34400,2024/06/29,E021567,28.21,06101,,FALSE
0000023020,34400,2024/07/06,E021577,28.21,06101,,FALSE
0000023020,34400,2024/07/06,E021581,28.21,06101,,FALSE
0000023020,34400,2024/07/06,E021582,27.12,06101,,FALSE
0000023020,34400,2024/07/06,E021588,28.21,06101,,FALSE
0000023020,34400,2024/07/06,E021592,26.41,06101,,FALSE
0000023020,34400,2024/07/06,E021595,26.78,06101,,FALSE
0000023020,34400,2024/07/06,E021597,28.21,06101,,FALSE
0000023020,34400,2024/07/13,E021606,35.25,06101,,FALSE
0000023020,34400,2024/07/13,E021610,35.25,06101,,FALSE
0000023020,34400,2024/07/13,E021616,35.25,06101,,FALSE
0000023020,34400,2024/07/13,E021620,33.01,06101,,FALSE
0000023020,34400,2024/07/13,E021621,35.25,06101,,FALSE
0000023020,34400,2024/07/13,E021623,33.48,06101,,FALSE
0000023020,34400,2024/07/20,E021635,35.25,06101,,FALSE
0000023020,34400,2024/07/20,E021639,35.25,06101,,FALSE
0000023020,34400,2024/07/20,E021643,35.25,06101,,FALSE
0000023020,34400,2024/07/20,E021646,1.86,06101,,FALSE
0000023020,34400,2024/07/20,E021647,35.25,06101,,FALSE
0000023020,34400,2024/07/20,E021649,33.48,06101,,FALSE
0000023020,34400,2024/07/20,E021651,35.25,06101,,FALSE
0000023020,34400,2024/08/10,E021666,35.25,06101,,FALSE
0000023020,34400,2024/08/10,E021670,35.25,06101,,FALSE
0000023020,34400,2024/08/10,E021675,35.25,06101,,FALSE
0000023020,34400,2024/08/10,E021678,35.25,06101,,FALSE
0000023020,34400,2024/08/10,E021682,35.25,06101,,FALSE
0000023020,34400,2024/08/17,E021702,35.25,06101,,FALSE
0000023020,34400,2024/08/17,E021706,35.25,06101,,FALSE
0000023020,34400,2024/08/17,E021712,35.25,06101,,FALSE
0000023020,34400,2024/08/17,E021717,35.25,06101,,FALSE
0000023020,34400,2024/08/17,E021719,33.67,06101,,FALSE
0000023020,34400,2024/08/17,E021721,35.25,06101,,FALSE
0000023020,34400,2024/08/24,E021728,6.91,06101,,FALSE
0000023020,34400,2024/08/24,E021729,7.05,06101,,FALSE
0000023020,34400,2024/08/24,E021731,35.25,06101,,FALSE
0000023020,34400,2024/08/24,E021735,35.25,06101,,FALSE
0000023020,34400,2024/08/24,E021740,35.25,06101,,FALSE
0000023020,34400,2024/08/24,E021742,33.01,06101,,FALSE
0000023020,34400,2024/08/24,E021743,35.25,06101,,FALSE
0000023020,34400,2024/08/24,E021745,33.67,06101,,FALSE
0000023020,34400,2024/08/24,E021747,35.25,06101,,FALSE
0000023020,34400,2024/08/10,E021752,33.48,00000,,FALSE
0000023020,34400,2024/08/31,E021758,2.20,06101,,FALSE
0000023020,34400,2024/08/31,E021760,35.25,06101,,FALSE
0000023020,34400,2024/08/31,E021764,35.25,06101,,FALSE
0000023020,34400,2024/08/31,E021769,7.49,06101,,FALSE
0000023020,34400,2024/08/31,E021772,2.89,06101,,FALSE
0000023020,34400,2024/08/31,E021773,35.25,06101,,FALSE
0000023020,34400,2024/08/31,E021775,33.67,06101,,FALSE
0000023020,34400,2024/08/31,E021777,35.25,06101,,FALSE
0000023020,34400,2024/09/07,E021786,28.21,06101,,FALSE
0000023020,34400,2024/09/07,E021790,28.21,06101,,FALSE
0000023020,34400,2024/09/07,E021795,28.21,06101,,FALSE
0000023020,34400,2024/09/07,E021799,28.21,06101,,FALSE
0000023020,34400,2024/09/07,E021801,26.94,06101,,FALSE
0000023020,34400,2024/09/07,E021803,28.21,06101,,FALSE
0000023020,34400,2024/09/14,E021813,35.25,06101,,FALSE
0000023020,34400,2024/09/14,E021817,35.25,06101,,FALSE
0000023020,34400,2024/09/14,E021821,35.25,06101,,FALSE
0000023020,34400,2024/09/14,E021824,35.25,06101,,FALSE
0000023020,34400,2024/09/14,E021826,33.67,06101,,FALSE
0000023020,34400,2024/09/14,E021828,35.25,06101,,FALSE
0000023020,34400,2024/09/21,E021835,35.25,06101,,FALSE
0000023020,34400,2024/09/21,E021839,35.25,06101,,FALSE
0000023020,34400,2024/09/21,E021843,35.25,06101,,FALSE
0000023020,34400,2024/09/21,E021847,35.25,06101,,FALSE
0000023020,34400,2024/09/21,E021849,33.67,06101,,FALSE
0000023020,34400,2024/09/21,E021851,35.25,06101,,FALSE
0000023020,34400,2024/09/28,E021869,35.25,06101,,FALSE
0000023020,34400,2024/09/28,E021873,35.25,06101,,FALSE
0000023020,34400,2024/09/28,E021879,35.25,06101,,FALSE
0000023020,34400,2024/09/28,E021882,35.25,06101,,FALSE
0000023020,34400,2024/09/28,E021884,33.67,06101,,FALSE
0000023020,34400,2024/09/28,E021886,35.25,06101,,FALSE
0000023020,34400,2024/10/05,E021896,35.25,06101,,FALSE
0000023020,34400,2024/10/05,E021900,35.25,06101,,FALSE
0000023020,34400,2024/10/05,E021908,35.25,06101,,FALSE
0000023020,34400,2024/10/05,E021910,33.67,00000,,FALSE
0000023020,34400,2024/10/05,E021912,35.25,06101,,FALSE
0000023020,34400,2024/10/12,E021921,14.98,06101,,FALSE
0000023020,34400,2024/10/12,E021925,35.25,06101,,FALSE
0000023020,34400,2024/10/12,E021933,35.25,06101,,FALSE
0000023020,34400,2024/10/12,E021936,7.71,06101,,FALSE
0000023020,34400,2024/10/12,E021938,33.67,06101,,FALSE
0000023020,34400,2024/10/19,E021945,28.21,06101,,FALSE
0000023020,34400,2024/10/19,E021949,28.21,06101,,FALSE
0000023020,34400,2024/10/19,E021955,7.50,06101,,FALSE
0000023020,34400,2024/10/19,E021957,0.20,06101,,FALSE
0000023020,34400,2024/10/19,E021958,28.21,06101,,FALSE
0000023020,34400,2024/10/19,E021960,26.94,06101,,FALSE
0000023020,34400,2024/10/26,E021972,35.25,06101,,FALSE
0000023020,34400,2024/10/26,E021981,35.25,06101,,FALSE
0000023020,34400,2024/10/26,E021983,33.67,06101,,FALSE
0000023020,34400,2024/10/26,E021989,35.25,06101,,FALSE
0000023020,34400,2024/11/02,E022000,35.25,06101,,FALSE
0000023020,34400,2024/11/02,E022004,35.25,06101,,FALSE
0000023020,34400,2024/11/02,E022010,35.25,06101,,FALSE
0000023020,34400,2024/11/02,E022014,35.25,06101,,FALSE
0000023020,34400,2024/11/02,E022016,33.67,06101,,FALSE
0000023020,34400,2024/11/09,E022028,35.25,06101,,FALSE
0000023020,34400,2024/11/09,E022032,35.25,06101,,FALSE
0000023020,34400,2024/11/09,E022038,35.25,06101,,FALSE
0000023020,34400,2024/11/09,E022041,35.25,06101,,FALSE
0000023020,34400,2024/11/09,E022043,33.67,06101,,FALSE
0000023020,34400,2024/11/16,E022059,28.21,06101,,FALSE
0000023020,34400,2024/11/16,E022063,28.21,06101,,FALSE
0000023020,34400,2024/11/16,E022069,28.21,06101,,FALSE
0000023020,34400,2024/11/16,E022072,28.21,06101,,FALSE
0000023020,34400,2024/11/16,E022074,26.94,06101,,FALSE
0000023020,34400,2024/11/23,E022088,35.25,06101,,FALSE
0000023020,34400,2024/11/23,E022092,35.25,06101,,FALSE
0000023020,34400,2024/11/23,E022098,35.25,06101,,FALSE
0000023020,34400,2024/11/23,E022101,31.72,06101,,FALSE
0000023020,34400,2024/11/23,E022102,33.67,06101,,FALSE
0000023020,34400,2024/11/30,E022154,35.25,06101,,FALSE
0000023020,34400,2024/11/30,E022158,35.25,06101,,FALSE
0000023020,34400,2024/11/30,E022164,35.25,06101,,FALSE
0000023020,34400,2024/11/30,E022167,35.25,06101,,FALSE
0000023020,34400,2024/11/30,E022168,33.67,06101,,FALSE
0000023020,34400,2024/12/07,E022183,35.25,06101,,FALSE
0000023020,34400,2024/12/07,E022187,35.25,06101,,FALSE
0000023020,34400,2024/12/07,E022193,35.25,06101,,FALSE
0000023020,34400,2024/12/07,E022196,35.25,06101,,FALSE
0000023020,34400,2024/12/07,E022197,33.67,06101,,FALSE
0000023020,34400,2024/12/14,E022211,35.25,06101,,FALSE
0000023020,34400,2024/12/14,E022215,35.25,06101,,FALSE
0000023020,34400,2024/12/14,E022221,35.25,06101,,FALSE
0000023020,34400,2024/12/14,E022224,35.25,06101,,FALSE
